Time, FPS
1,3.579501152038574
2,4.226681232452393
3,5.192135334014893
4,6.202311038970947
5,7.578715801239014
6,8.651545524597168
7,10.450348854064941
8,12.519006729125977
9,14.850664138793945
10,17.51555824279785
11,19.092329025268555
12,22.129911422729492
13,23.34435272216797
14,24.444856643676758
15,25.163637161254883
16,26.214139938354492
17,29.443716049194336
18,32.937530517578125
19,36.20575714111328
20,39.083683013916016
21,37.07417297363281
22,35.39923095703125
23,30.65835952758789
24,30.5059814453125
25,30.40805435180664
26,27.567337036132812
27,30.90631103515625
28,34.23003387451172
29,33.25461959838867
30,36.46736526489258
31,28.399023056030273
32,28.7064266204834
33,32.02253341674805
34,28.595577239990234
35,28.837711334228516
36,32.223018646240234
37,31.749731063842773
38,35.05567169189453
39,38.22768020629883
40,41.23258590698242
41,43.630218505859375
42,46.442508697509766
43,48.73305892944336
44,50.347381591796875
45,52.020782470703125
46,45.61638259887695
47,47.878971099853516
48,29.958227157592773
49,33.281429290771484
50,36.574153900146484
51,25.943777084350586
52,21.04014015197754
53,24.181806564331055
54,27.345340728759766
55,30.838844299316406
56,34.164005279541016
57,33.05858612060547
58,36.51739501953125
59,39.63348388671875
60,42.23350524902344
61,45.24553298950195
62,47.5846061706543
63,49.64535903930664
64,51.40098571777344
65,45.004310607910156
66,47.36183547973633
67,37.199581146240234
68,24.083145141601562
69,27.351547241210938
70,30.69700050354004
71,21.716386795043945
72,24.87309455871582
73,28.18016242980957
74,31.536304473876953
75,31.202983856201172
76,34.51865005493164
77,33.49862289428711
78,36.78464126586914
79,35.17885208129883
80,25.362241744995117
81,28.68199348449707
82,32.04669952392578
83,35.32246017456055
84,38.51532745361328
85,36.42251205444336
86,39.26522445678711
87,42.45766067504883
88,45.09622573852539
89,36.057430267333984
90,39.217708587646484
91,42.140987396240234
92,38.960784912109375
93,32.737876892089844
94,35.9831428527832
95,39.170501708984375
96,36.914329528808594
97,35.26267623901367
98,38.44842529296875
99,41.40997314453125
100,44.20205307006836
101,40.37156677246094
102,43.17719268798828
103,45.72547149658203
104,47.88578796386719
105,50.010440826416016
106,51.75996398925781
107,53.246883392333984
108,31.565549850463867
109,25.847558975219727
110,22.541706085205078
111,23.76150894165039
112,22.78023910522461
113,26.015737533569336
114,26.882402420043945
115,30.214649200439453
116,33.53072738647461
117,36.76740264892578
118,39.7761116027832
119,42.55263900756836
120,45.39482116699219
121,47.53745651245117
122,15.766846656799316
123,18.511621475219727
124,21.358627319335938
125,24.662036895751953
126,27.963781356811523
127,28.357112884521484
128,31.6973819732666
129,34.85874938964844
130,38.210716247558594
131,36.005130767822266
132,31.186038970947266
133,30.958707809448242
134,34.2619514465332
135,29.989362716674805
136,33.293540954589844
137,36.554176330566406
138,28.410329818725586
139,31.749420166015625
140,35.09150314331055
141,30.4755859375
142,23.29620933532715
143,20.969730377197266
144,24.097938537597656
145,25.096027374267578
146,22.123455047607422
147,25.307199478149414
148,28.645835876464844
149,31.968063354492188
150,31.53005599975586
151,34.871124267578125
152,27.567638397216797
153,28.02155876159668
154,22.078018188476562
155,20.209644317626953
156,17.780181884765625
157,19.351045608520508
158,20.820261001586914
159,22.1893310546875
160,21.71228790283203
161,24.892885208129883
162,28.192689895629883
163,23.94883918762207
164,27.247011184692383
165,30.57384490966797
166,33.917510986328125
167,27.06618881225586
168,30.410680770874023
169,29.632474899291992
170,33.80686569213867
171,37.10325241088867
172,35.42081832885742
173,38.22908401489258
174,36.24821853637695
175,39.481754302978516
176,27.142221450805664
177,30.556278228759766
178,33.861000061035156
179,37.087711334228516
180,35.39469528198242
181,38.59444046020508
182,26.737653732299805
183,27.322351455688477
184,23.469247817993164
185,26.73444175720215
186,30.07386016845703
187,30.034982681274414
188,33.17914581298828
189,36.49116134643555
190,39.38539505004883
191,42.34394073486328
192,45.10653305053711
193,47.55149841308594
194,49.969886779785156
195,51.73080825805664
196,52.667991638183594
197,39.99429702758789
198,27.220361709594727
199,30.619447708129883
200,30.486448287963867
201,33.63704299926758
202,36.842018127441406
203,35.46870803833008
204,38.41324234008789
205,41.36166763305664
206,27.90033531188965
207,23.788238525390625
208,27.080347061157227
209,30.433591842651367
210,30.315494537353516
211,33.66150665283203
212,19.815095901489258
213,22.884597778320312
214,18.171236038208008
215,21.145267486572266
216,22.467256546020508
217,21.93208885192871
218,25.136064529418945
219,20.622177124023438
220,23.729578018188477
221,27.006860733032227
222,30.332550048828125
223,27.505138397216797
224,25.574657440185547
225,16.310226440429688
226,17.79063606262207
227,19.562843322753906
228,22.51902961730957
229,25.75453758239746
230,29.072734832763672
231,26.726642608642578
232,27.364599227905273
233,30.696395874023438
234,34.01961135864258
235,37.27564239501953
236,40.33713912963867
237,33.4884033203125
238,36.76348876953125
239,26.001493453979492
240,29.291881561279297
241,32.511775970458984
242,35.82854080200195
243,38.968101501464844
244,29.668062210083008
245,22.9069881439209
246,26.152589797973633
247,26.825286865234375
248,27.4011287689209
249,27.89559555053711
250,31.074888229370117
251,28.10722541809082
252,31.454469680786133
253,23.750883102416992
254,21.261747360229492
255,22.451068878173828
256,25.836265563964844
257,29.163164138793945
258,29.32554817199707
259,29.38290023803711
260,29.579917907714844
261,29.627761840820312
262,29.721698760986328
263,33.05887985229492
264,32.36530685424805
265,35.51951599121094
266,34.38102722167969
267,33.45033645629883
268,36.484676361083984
269,39.570438385009766
270,42.49205780029297
271,44.69548034667969
272,47.596893310546875
273,49.73849105834961
274,51.74887466430664
275,53.24301528930664
276,46.03067398071289
277,47.70589065551758
278,43.186187744140625
279,45.39016342163086
280,47.724891662597656
281,43.025054931640625
282,45.12177276611328
283,47.96542739868164
284,17.53299331665039
285,20.57965850830078
286,23.67380142211914
287,24.722726821899414
288,27.905899047851562
289,28.430465698242188
290,31.786954879760742
291,34.86784744262695
292,38.02956771850586
293,41.05210876464844
294,43.8470458984375
295,46.38526916503906
296,48.967227935791016
297,50.369049072265625
298,52.104957580566406
299,53.39692687988281
300,55.215484619140625
301,40.775299072265625
302,43.28327941894531
303,39.97888946533203
304,42.536033630371094
305,39.55262756347656
306,24.86672019958496
307,25.741029739379883
308,22.523775100708008
309,23.68610191345215
310,24.739818572998047
311,27.88863182067871
312,31.269805908203125
313,31.082199096679688
314,34.29307556152344
315,37.530738830566406
316,40.542137145996094
317,43.366905212402344
318,45.877288818359375
319,48.18742370605469
320,50.24713134765625
321,52.267330169677734
322,53.606689453125
323,54.703529357910156
324,55.733680725097656
325,47.245948791503906
326,42.643821716308594
327,44.945068359375
328,47.36208724975586
329,42.69977951049805
330,25.82730484008789
331,29.141258239746094
332,26.69388198852539
333,23.09844398498535
334,22.39727210998535
335,21.87961196899414
336,21.419368743896484
337,24.634366989135742
338,27.957063674926758
339,31.046798706054688
340,28.141782760620117
341,31.32589340209961
342,34.849735260009766
343,30.356128692626953
344,30.259445190429688
345,30.229379653930664
346,33.3687744140625
347,36.653114318847656
348,39.979896545410156
349,42.386573791503906
350,45.01218795776367
351,47.61650466918945
352,49.48931884765625
353,51.891563415527344
354,39.28694534301758
355,42.257057189941406
356,34.54631423950195
357,33.54350662231445
358,36.802425384521484
359,39.84569549560547
360,42.470664978027344
361,39.41687774658203
362,37.11592102050781
363,39.91953659057617
364,42.681495666503906
365,45.744991302490234
366,47.21978759765625
367,42.688167572021484
368,45.32659912109375
369,47.69438934326172
370,49.98218536376953
371,51.8643798828125
372,53.32106399536133
373,46.11572265625
374,41.620662689208984
375,44.048789978027344
376,46.50260925292969
377,42.17436599731445
378,44.55010986328125
379,46.944393157958984
380,32.986331939697266
381,13.488636016845703
382,15.959195137023926
383,17.59600257873535
384,20.451221466064453
385,23.5678768157959
386,26.816661834716797
387,30.15895652770996
388,33.39299392700195
389,36.761104583740234
390,39.8629264831543
391,42.96872329711914
392,45.5699462890625
393,32.348114013671875
394,28.79105567932129
395,32.0266227722168
396,35.29593276977539
397,34.23072052001953
398,37.265560150146484
399,40.35615921020508
400,43.142024993896484
401,45.71668243408203
402,48.01829147338867
403,49.633724212646484
404,51.84064483642578
405,53.03670120239258
406,46.42485809326172
407,48.340084075927734
408,14.33374309539795
409,16.901769638061523
410,18.528186798095703
411,21.441333770751953
412,22.78586769104004
413,25.936134338378906
414,29.21390724182129
415,32.63854217529297
416,35.91500473022461
417,34.582340240478516
418,37.7372932434082
419,40.75831985473633
420,43.550174713134766
421,45.66982650756836
422,48.45075225830078
423,50.33380889892578
424,52.0117301940918
425,53.468788146972656
426,55.018802642822266
427,47.13711929321289
428,49.27730941772461
429,50.97836685180664
430,44.74459457397461
431,46.91218948364258
432,49.0807991027832
433,38.17826461791992
434,36.22407913208008
435,34.77831268310547
436,30.183391571044922
437,23.244535446166992
438,24.3290958404541
439,20.171688079833984
440,21.585588455200195
441,11.447565078735352
442,13.719596862792969
443,16.220243453979492
444,17.853519439697266
445,20.709501266479492
446,23.832073211669922
447,27.208595275878906
448,30.506351470947266
449,33.893131256103516
450,37.140750885009766
451,40.1733512878418
452,43.02444076538086
453,45.640193939208984
454,47.95285415649414
455,49.965335845947266
456,44.06983184814453
457,46.526554107666016
458,48.730560302734375
459,50.602718353271484
460,51.93635177612305
461,53.724483489990234
462,54.77888870239258
463,46.68803405761719
464,48.87425994873047
465,50.746299743652344
466,52.256160736083984
467,53.76108932495117
468,54.78997039794922
469,55.88756561279297
470,56.722412109375
471,57.305519104003906
472,58.38851547241211
473,49.00178527832031
474,50.38602828979492
475,44.79143142700195
476,46.815181732177734
477,48.986900329589844
478,43.757652282714844
479,35.33961868286133
480,34.17338943481445
481,33.23893737792969
482,32.53535461425781
483,28.8995361328125
484,29.096769332885742
485,32.41040802001953
486,35.775028228759766
487,34.41877746582031
488,33.44013977050781
489,36.7187385559082
490,39.80424118041992
491,29.888206481933594
492,33.249202728271484
493,36.5060920715332
494,39.58840560913086
495,42.47526168823242
496,39.175811767578125
497,41.89637756347656
498,44.82847595214844
499,46.986961364746094
500,33.07782745361328
501,36.34695053100586
