Time, FPS
1,0.352283239364624
2,0.4383554756641388
3,0.546944797039032
4,0.67750483751297
5,0.8236214518547058
6,0.9362897872924805
7,0.9667471051216125
8,1.1572016477584839
9,1.2427183389663696
10,1.427709937095642
11,1.6384212970733643
12,1.8462709188461304
13,2.256016969680786
14,2.76806640625
15,3.2714147567749023
16,3.6868178844451904
17,4.471181392669678
18,5.199020862579346
19,4.98919677734375
20,2.204094409942627
21,2.345693826675415
22,2.601691484451294
23,1.184616208076477
24,1.22647225856781
25,1.4105281829833984
26,1.5854535102844238
27,1.919240951538086
28,2.221038341522217
29,2.478320598602295
30,2.9466304779052734
31,3.3917343616485596
32,3.234103202819824
33,3.9368603229522705
34,4.349526882171631
35,5.069446086883545
36,5.624415874481201
37,6.164062023162842
38,6.676609516143799
39,7.704485893249512
40,8.071513175964355
41,8.895098686218262
42,9.071831703186035
43,8.474601745605469
44,9.00224494934082
45,7.382144927978516
46,8.222021102905273
47,5.433882236480713
48,5.980560302734375
49,6.649624347686768
50,7.874617576599121
51,8.960451126098633
52,9.441038131713867
53,9.545494079589844
54,10.659504890441895
55,10.476297378540039
56,10.420942306518555
57,11.986835479736328
58,13.624518394470215
59,12.701457977294922
60,13.70298957824707
61,12.234779357910156
62,12.70189380645752
63,14.360721588134766
64,13.809798240661621
65,10.214007377624512
66,7.78933572769165
67,7.353113174438477
68,5.694823265075684
69,6.235560417175293
70,4.5127973556518555
71,5.437929153442383
72,2.4356486797332764
73,2.8429059982299805
74,2.9001810550689697
75,2.9201414585113525
76,1.805341362953186
77,1.667086124420166
78,1.7245858907699585
79,1.7734179496765137
80,1.618827223777771
81,1.8043859004974365
82,2.205665349960327
83,2.546576499938965
84,2.992725372314453
85,2.5160410404205322
86,3.019568681716919
87,0.7904875874519348
88,0.9753385186195374
89,1.0522594451904297
90,1.2338365316390991
91,1.5041602849960327
92,1.6699498891830444
93,1.9657214879989624
94,2.0531203746795654
95,2.3282647132873535
96,2.775604009628296
97,3.2097136974334717
98,3.581369161605835
99,4.284821033477783
100,5.171634674072266
101,6.07166051864624
102,7.223866939544678
103,8.059975624084473
104,8.878998756408691
105,7.489137649536133
106,8.568056106567383
107,8.820491790771484
108,7.1079864501953125
109,8.387981414794922
110,9.197683334350586
111,10.677690505981445
112,7.598715305328369
113,8.9354887008667
114,8.858030319213867
115,9.061213493347168
116,8.960036277770996
117,9.749267578125
118,10.483859062194824
119,7.915214538574219
120,8.74365234375
121,6.45893669128418
122,7.85476541519165
123,9.520030975341797
124,11.44536018371582
125,7.896681785583496
126,5.618116855621338
127,5.88870096206665
128,7.057268142700195
129,7.14089298248291
130,8.426942825317383
131,8.444439888000488
132,7.814400672912598
133,8.172029495239258
134,8.029032707214355
135,9.402517318725586
136,10.169534683227539
137,10.865835189819336
138,5.858283519744873
139,5.3720269203186035
140,6.03367805480957
141,5.688278675079346
142,4.983712673187256
143,4.750611305236816
144,3.971656322479248
