Time, FPS
1,6.132285118103027
2,7.111105918884277
3,8.647856712341309
4,10.455804824829102
5,12.514680862426758
6,13.474007606506348
7,16.037471771240234
8,18.79071044921875
9,21.781883239746094
10,24.94137954711914
11,28.273420333862305
12,31.597366333007812
13,34.92112731933594
14,38.09941482543945
15,36.13241958618164
16,39.26669692993164
17,42.006141662597656
18,44.907264709472656
19,46.891685485839844
20,49.30857849121094
21,51.22513198852539
22,52.768070220947266
23,54.09442901611328
24,55.21460723876953
25,47.222129821777344
26,49.384925842285156
27,51.198219299316406
28,44.544769287109375
29,47.27420425415039
30,49.411800384521484
31,51.148101806640625
32,52.73065185546875
33,45.792781829833984
34,48.06755828857422
35,49.698951721191406
36,51.91642379760742
37,45.28351974487305
38,47.56998825073242
39,49.389190673828125
40,43.91426467895508
41,46.13957595825195
42,48.6355094909668
43,43.305824279785156
44,45.85099792480469
45,48.134735107421875
46,50.1462516784668
47,51.774234771728516
48,45.29331588745117
49,41.04993438720703
50,43.71405029296875
51,46.39068603515625
52,41.80886459350586
53,44.445186614990234
54,46.93798065185547
55,49.05120849609375
56,50.647396087646484
57,52.5083122253418
58,45.6710205078125
59,47.92395782470703
60,50.03871154785156
61,51.613712310791016
62,45.0722541809082
63,47.06127166748047
64,42.6685676574707
65,45.21982192993164
66,47.68449020385742
67,49.707332611083984
68,43.91408920288086
69,46.257633209228516
70,48.595455169677734
71,50.54521560668945
72,52.24633026123047
73,45.39323425292969
74,47.74093246459961
75,49.47032165527344
76,43.735328674316406
77,46.58165740966797
78,48.487064361572266
79,50.76079177856445
80,52.09529495239258
81,45.58325958251953
82,47.93898010253906
83,49.52939987182617
84,44.1026496887207
85,46.574947357177734
86,48.77094650268555
87,43.37544631958008
88,45.94161605834961
89,41.2822265625
90,44.012535095214844
91,46.799861907958984
92,48.92693328857422
93,50.477867126464844
94,52.499595642089844
95,45.6192626953125
96,47.917694091796875
97,49.92848205566406
98,44.085758209228516
99,46.54371643066406
100,48.30439376831055
101,50.77264404296875
102,44.56192398071289
103,46.46425247192383
104,49.24043273925781
105,51.1296272277832
106,44.710086822509766
107,47.152732849121094
108,37.10597610473633
109,40.18215560913086
110,42.95722579956055
111,45.6067008972168
112,41.31948471069336
113,43.8450813293457
114,46.59656524658203
115,48.65646743774414
116,50.690879821777344
117,52.30851745605469
118,53.60301208496094
119,46.38108825683594
120,48.551048278808594
121,49.944061279296875
122,44.484439849853516
123,46.791805267333984
124,49.06876754760742
125,50.964927673339844
126,52.513179779052734
127,45.65919494628906
128,47.93052291870117
129,49.97146987915039
130,51.75088119506836
131,45.160606384277344
132,47.539249420166016
133,49.25468444824219
134,51.49412155151367
135,52.567298889160156
136,54.31716537475586
137,46.47932052612305
138,48.89528274536133
139,50.850624084472656
140,52.443946838378906
141,53.74169158935547
142,46.37873840332031
143,48.3367805480957
144,50.566341400146484
145,52.21876525878906
146,53.70634078979492
147,46.1658821105957
148,48.548179626464844
149,37.797698974609375
150,40.7242546081543
151,43.63069152832031
152,46.12929916381836
153,48.39745330810547
154,50.31888961791992
155,52.02531051635742
156,45.35527801513672
157,47.637813568115234
158,49.67991256713867
159,51.48462677001953
160,53.01362228393555
161,45.91425323486328
162,48.19797134399414
163,49.56508255004883
164,43.996803283691406
165,46.85538864135742
166,48.96376037597656
167,50.91042709350586
168,38.83015060424805
169,41.76784896850586
170,44.10828399658203
171,47.06486511230469
172,42.24866485595703
173,44.89781188964844
174,47.27606201171875
175,49.36870193481445
176,51.18590545654297
177,52.75531005859375
178,45.746952056884766
179,47.90251159667969
180,50.05720138549805
181,51.83454513549805
182,45.194034576416016
183,47.360435485839844
184,49.643741607666016
185,51.433528900146484
186,44.97807693481445
187,40.88191604614258
188,43.45735549926758
189,46.20085906982422
190,48.36531066894531
191,50.48545455932617
192,52.18692398071289
193,53.554962158203125
194,46.25347900390625
195,48.47281265258789
196,41.74259567260742
197,45.827667236328125
198,48.38943099975586
199,50.320865631103516
200,44.25481033325195
201,46.63339614868164
202,48.9791374206543
203,50.80906677246094
204,44.66454315185547
205,46.98926544189453
206,49.1358757019043
207,51.01060104370117
208,44.70724105834961
209,47.18113327026367
210,49.29322814941406
211,51.11687469482422
212,44.80357360839844
213,47.157161712646484
214,49.3404655456543
215,43.40928268432617
216,46.179473876953125
217,48.52932357788086
218,42.848297119140625
219,45.607418060302734
220,48.045249938964844
221,50.1219367980957
222,44.154293060302734
223,46.24448013305664
224,48.589447021484375
225,50.78124237060547
226,44.62257766723633
227,47.022804260253906
228,36.87327194213867
229,40.16035079956055
230,42.09545135498047
231,45.795921325683594
232,48.08985137939453
233,49.9676628112793
234,44.17632293701172
235,46.41255569458008
236,48.74906539916992
237,43.423362731933594
238,45.94981002807617
239,48.118614196777344
240,42.58280563354492
241,45.45978546142578
242,48.0519905090332
243,42.6435661315918
244,45.24924850463867
245,47.87176513671875
246,49.592464447021484
247,44.058502197265625
248,46.50068283081055
249,41.96373748779297
250,44.41048812866211
251,46.70130157470703
252,49.28044128417969
253,51.149436950683594
254,44.53545379638672
255,46.99851989746094
256,49.416934967041016
257,38.185646057128906
258,40.96100997924805
259,43.7536506652832
260,46.24252700805664
261,48.455604553222656
262,50.06711959838867
263,51.78963088989258
264,53.69977569580078
265,46.56244659423828
266,48.47792053222656
267,50.44037628173828
268,44.102108001708984
269,46.879066467285156
270,48.98167037963867
271,43.635963439941406
272,46.039894104003906
273,48.293636322021484
274,50.539283752441406
275,44.420387268066406
276,46.61690139770508
277,48.77885055541992
278,51.0147819519043
279,44.478294372558594
280,46.90864944458008
281,49.08039093017578
282,51.21367263793945
283,44.864501953125
284,47.24109649658203
285,48.980010986328125
286,43.72999954223633
287,40.07706069946289
288,42.732147216796875
289,45.30183029174805
290,47.51323318481445
291,49.787376403808594
292,51.53300857543945
293,45.270896911621094
294,47.623863220214844
295,49.44293975830078
296,51.49263381958008
297,45.07369613647461
298,47.38054275512695
299,49.512142181396484
300,43.726966857910156
301,46.29875183105469
302,48.54985427856445
303,50.50640869140625
304,51.53304672241211
305,45.45085906982422
306,47.56251525878906
307,42.76649856567383
308,44.77711486816406
309,47.57254409790039
310,49.654273986816406
311,43.605628967285156
312,46.47084426879883
313,48.673988342285156
314,43.4562873840332
315,45.770164489746094
316,48.02586364746094
317,50.33984375
318,51.67979431152344
319,45.28050231933594
320,47.78815460205078
321,49.811988830566406
322,51.53779983520508
323,45.0007209777832
324,47.36922073364258
325,49.57032012939453
326,51.35438919067383
327,44.8755989074707
328,47.323795318603516
329,42.434879302978516
330,44.782596588134766
331,47.4920539855957
332,49.2418098449707
333,43.88481521606445
334,46.12366485595703
335,48.22700500488281
336,50.313133239746094
337,44.50741195678711
338,46.922122955322266
339,49.06502151489258
340,50.95158004760742
341,44.75056838989258
342,47.14085006713867
343,49.2849235534668
344,43.61408615112305
345,46.19106674194336
346,48.40327453613281
347,43.068477630615234
348,39.441368103027344
349,42.54732894897461
350,45.17673873901367
351,47.58491897583008
352,49.63587951660156
353,51.45029067993164
354,44.96321105957031
355,47.305999755859375
356,49.373836517333984
357,51.23599624633789
358,52.77653503417969
359,45.778072357177734
360,48.10858154296875
361,50.08768844604492
362,44.13258361816406
363,46.61524963378906
364,48.85577392578125
365,50.64015197753906
366,44.516910552978516
367,46.75796127319336
368,42.26900863647461
369,39.03911590576172
370,41.77926254272461
371,38.766414642333984
372,41.663265228271484
373,44.6356086730957
374,40.68594741821289
375,42.97386169433594
376,45.86543655395508
377,48.120338439941406
378,49.77005386352539
379,44.45648193359375
380,46.658084869384766
381,48.77412033081055
382,51.070587158203125
383,44.49916076660156
384,40.80146026611328
385,43.509979248046875
386,46.13578796386719
387,48.3462028503418
