Time, FPS
1,1.5897374153137207
2,1.9704349040985107
3,2.443777561187744
4,3.0244967937469482
5,3.733191728591919
6,4.595492839813232
7,5.634393215179443
8,6.882736682891846
9,8.21480941772461
10,9.815778732299805
11,11.790604591369629
12,14.044466018676758
13,16.584890365600586
14,19.345537185668945
15,22.434221267700195
16,25.665672302246094
17,28.90375328063965
18,32.353660583496094
19,35.632938385009766
20,38.799598693847656
21,36.629600524902344
22,39.68986511230469
23,42.57961654663086
24,44.977142333984375
25,47.65093231201172
26,49.632408142089844
27,51.411895751953125
28,52.90885543823242
29,54.28703689575195
30,46.25722885131836
31,48.94797897338867
32,50.73548126220703
33,52.41794967651367
34,53.83833312988281
35,54.83905792236328
36,55.8973503112793
37,56.5587043762207
38,48.10678482055664
39,50.082881927490234
40,51.85493850708008
41,52.88967514038086
42,54.41799545288086
43,54.9378776550293
44,56.605628967285156
45,56.791290283203125
46,57.84718322753906
47,48.76796340942383
48,42.9888916015625
49,46.021602630615234
50,47.8963508605957
51,50.2305793762207
52,52.03087615966797
53,53.42210388183594
54,46.16890335083008
55,48.43461608886719
56,50.37270736694336
57,52.029239654541016
58,53.410057067871094
59,54.662559509277344
60,55.68998336791992
61,56.38298797607422
62,57.20277786254883
63,48.35639572143555
64,50.336814880371094
65,52.02974319458008
66,53.118141174316406
67,54.32568359375
68,55.7612419128418
69,56.587459564208984
70,48.015541076660156
71,42.91545104980469
72,39.35708999633789
73,42.429931640625
74,34.60823059082031
75,37.785850524902344
76,35.95821762084961
77,38.92818069458008
78,41.958229064941406
79,44.745460510253906
80,46.54595184326172
81,49.40810012817383
82,51.24848556518555
83,52.74223709106445
84,54.052635192871094
85,55.014495849609375
86,55.61071014404297
87,57.01481628417969
88,57.55984115600586
89,58.04705047607422
90,58.416839599609375
91,58.7571907043457
92,59.0283088684082
93,59.19159698486328
94,49.503929138183594
95,43.813602447509766
96,35.4023551940918
97,34.17076110839844
98,32.9931526184082
99,36.54850387573242
100,39.604217529296875
101,42.56706619262695
102,34.67909622192383
103,37.89655303955078
104,40.89595031738281
105,38.13883972167969
106,36.17591094970703
107,19.13832664489746
108,19.293624877929688
109,20.86100959777832
110,23.91510772705078
111,27.195642471313477
112,30.52733039855957
113,33.84754943847656
114,36.943809509277344
115,40.19488525390625
116,43.033714294433594
117,45.6065788269043
118,47.879371643066406
119,43.00141906738281
120,45.35777282714844
121,47.60686111450195
122,49.72307586669922
123,51.37031173706055
124,53.313167572021484
125,54.57668685913086
126,54.934085845947266
127,56.453887939453125
128,57.21009826660156
129,48.376956939697266
130,50.24473190307617
131,52.09193801879883
132,53.46305465698242
133,54.65662384033203
134,55.576416015625
135,56.54345703125
136,57.149879455566406
137,57.704376220703125
138,58.17498779296875
139,58.50101089477539
140,48.88211441040039
141,50.771244049072266
142,52.578216552734375
143,53.71803283691406
144,54.89445114135742
145,55.79955291748047
146,57.03340530395508
147,57.052940368652344
148,48.64667892456055
149,50.2962760925293
150,51.97870635986328
151,53.428245544433594
152,53.30377960205078
153,56.27717208862305
154,56.27641296386719
155,57.343475341796875
156,58.27424240112305
157,48.9847412109375
158,50.55783462524414
159,52.21464920043945
160,53.609039306640625
161,54.74155044555664
162,55.754032135009766
163,56.50222396850586
164,57.16733169555664
165,57.71773910522461
166,48.9817008972168
167,27.523300170898438
168,21.86131477355957
169,25.061601638793945
170,28.2741756439209
171,31.610599517822266
172,34.926185607910156
173,37.998863220214844
174,41.30873107910156
175,38.405860900878906
176,41.415138244628906
177,43.829612731933594
178,46.608123779296875
179,48.8402099609375
180,50.70222473144531
181,52.24391174316406
182,53.752010345458984
183,46.39002990722656
184,48.31161880493164
185,50.28661346435547
186,51.9202766418457
187,53.380836486816406
188,54.687374114990234
189,55.891258239746094
190,56.6384391784668
191,54.70389938354492
192,58.48350524902344
193,58.70273971557617
194,49.18231964111328
195,51.1236572265625
196,52.685935974121094
197,54.03203201293945
198,55.13983154296875
199,56.02886199951172
200,56.76818084716797
201,57.481319427490234
202,57.72229766845703
203,58.35538101196289
204,58.75864791870117
205,58.95603561401367
206,49.378623962402344
207,51.24082565307617
208,52.683650970458984
209,54.11484909057617
210,55.137428283691406
211,56.07213592529297
212,0.2078566700220108
213,0.2595963478088379
214,0.3241279423236847
215,0.4046165645122528
216,0.50495445728302
217,0.6297975778579712
218,0.7852060794830322
219,0.9783008694648743
220,1.2179118394851685
221,1.5146827697753906
222,1.8816065788269043
223,2.333688497543335
224,2.88763427734375
225,3.5704121589660645
226,4.041453838348389
227,4.887418746948242
228,5.9734649658203125
229,7.133313179016113
230,8.186431884765625
231,9.894078254699707
232,11.423674583435059
233,13.607675552368164
234,16.10566520690918
235,18.867948532104492
236,21.846677780151367
237,25.055402755737305
238,28.350393295288086
239,31.768796920776367
240,35.12202835083008
241,38.29323959350586
242,41.332706451416016
243,44.019615173339844
244,46.56679153442383
245,41.85710906982422
246,44.55604553222656
247,47.032291412353516
248,49.12179946899414
249,50.79707336425781
250,52.64474105834961
251,53.967262268066406
252,55.03078842163086
253,40.76840591430664
254,38.0275764465332
255,32.21159362792969
256,31.761693954467773
257,28.398500442504883
258,24.09482192993164
259,27.3753719329834
260,27.867019653320312
261,31.06624984741211
262,30.991573333740234
263,34.127769470214844
264,37.40782928466797
265,40.67417526245117
266,37.92506790161133
267,40.748390197753906
268,43.52442169189453
269,46.07979202270508
270,48.312503814697266
271,50.28398513793945
272,52.26875686645508
273,45.46665954589844
274,47.566619873046875
275,37.49427795410156
276,35.66712951660156
277,38.79322052001953
278,41.5226936340332
279,38.703792572021484
280,36.55388641357422
281,39.53672790527344
282,42.48888397216797
283,19.207592010498047
284,22.24577522277832
285,25.345623016357422
286,28.673423767089844
287,29.015151977539062
288,32.168949127197266
289,35.53601837158203
290,38.49340057373047
291,41.5500602722168
292,44.460750579833984
293,46.9129753112793
294,49.04853820800781
295,43.55533218383789
296,46.049869537353516
297,48.26356506347656
298,50.554779052734375
299,52.162681579589844
300,53.634071350097656
301,54.72780990600586
302,55.73775100708008
303,56.615413665771484
304,41.429203033447266
305,43.892311096191406
306,46.359230041503906
307,48.57313537597656
308,50.470638275146484
309,51.89677429199219
310,53.87847900390625
311,55.09724426269531
312,55.960941314697266
313,56.77232360839844
314,56.565940856933594
315,58.14971160888672
316,58.52766799926758
317,58.84372329711914
318,49.32524490356445
319,51.06888198852539
320,52.708412170410156
321,53.99409866333008
322,55.093929290771484
323,56.02495574951172
324,56.79963302612305
325,57.37928771972656
326,57.94858169555664
327,58.34741973876953
328,58.6405029296875
329,49.174476623535156
330,50.9763069152832
331,52.61775588989258
332,53.88764190673828
333,55.114715576171875
334,56.02164840698242
335,56.79469680786133
336,57.38225555419922
337,57.81349182128906
338,48.790287017822266
339,50.680416107177734
340,30.82859992980957
341,30.646560668945312
342,16.718332290649414
343,19.660085678100586
344,22.75428009033203
345,25.960256576538086
346,29.242149353027344
347,29.425865173339844
348,32.62664794921875
349,35.899269104003906
350,39.08269119262695
351,42.00893020629883
352,44.680824279785156
353,46.91936492919922
354,49.29736328125
355,51.06487274169922
356,52.632232666015625
357,53.979957580566406
358,55.0564079284668
359,47.40034103393555
360,49.01264953613281
