Time, FPS
1,3.9275474548339844
2,4.543805122375488
3,5.476388931274414
4,6.5443854331970215
5,7.966918468475342
6,9.311546325683594
7,10.930590629577637
8,12.935680389404297
9,15.3410062789917
10,18.025461196899414
11,20.873165130615234
12,24.08915138244629
13,27.278079986572266
14,30.757356643676758
15,34.052215576171875
16,37.33115005493164
17,39.87069320678711
18,43.31425476074219
19,45.80154037475586
20,41.16393280029297
21,44.27634048461914
22,46.70371627807617
23,48.846290588378906
24,49.35106658935547
25,52.647254943847656
26,45.788124084472656
27,48.05817413330078
28,42.29396438598633
29,45.54002380371094
30,47.89485168457031
31,50.01350402832031
32,51.7334098815918
33,39.22929382324219
34,42.161109924316406
35,43.74213409423828
36,47.50370788574219
37,49.53519821166992
38,43.84126663208008
39,46.338504791259766
40,48.55023956298828
41,49.425838470458984
42,51.66245651245117
43,45.6495361328125
44,47.576541900634766
45,42.90696716308594
46,45.474117279052734
47,47.16621780395508
48,49.878395080566406
49,51.7536735534668
50,53.21022033691406
51,54.45545196533203
52,55.36299514770508
53,56.34374237060547
54,47.911224365234375
55,49.92792510986328
56,51.592472076416016
57,53.18217086791992
58,45.960655212402344
59,48.25220489501953
60,50.236446380615234
61,51.982269287109375
62,53.39545440673828
63,46.20161056518555
64,48.21601104736328
65,42.91682434082031
66,45.773441314697266
67,48.05829620361328
68,50.02109909057617
69,51.79404067993164
70,44.93716812133789
71,47.50819396972656
72,49.211456298828125
73,51.50205612182617
74,53.10581970214844
75,39.79618453979492
76,42.75865936279297
77,39.40406799316406
78,41.96318435668945
79,44.98677444458008
80,47.25938034057617
81,49.48794937133789
82,51.181846618652344
83,44.92509841918945
84,47.34138488769531
85,49.344356536865234
86,51.214881896972656
87,52.769981384277344
88,54.119476318359375
89,46.550655364990234
90,48.79527282714844
91,43.33600616455078
92,45.9328727722168
93,47.99272537231445
94,50.13011169433594
95,44.15726852416992
96,46.65165328979492
97,48.86185073852539
98,50.749176025390625
99,52.41728210449219
100,45.43621826171875
101,47.9177131652832
102,42.668663024902344
103,45.196014404296875
104,47.82167434692383
105,37.431182861328125
106,35.61358642578125
107,38.60321807861328
108,41.742279052734375
109,44.47587966918945
110,46.94131851196289
111,49.049903869628906
112,50.97161102294922
113,44.38074493408203
114,47.172428131103516
115,49.14883041381836
116,51.13164138793945
117,52.65226364135742
118,54.02981185913086
119,46.55388641357422
120,48.34746551513672
121,50.321109771728516
122,44.5833854675293
123,47.02678298950195
124,48.853939056396484
125,51.00596618652344
126,52.661888122558594
127,53.92058181762695
128,55.076568603515625
129,47.15232849121094
130,49.254798889160156
131,51.06790542602539
132,44.84526824951172
133,47.17242431640625
134,42.3157844543457
135,44.98765563964844
136,40.93490219116211
137,43.70962142944336
138,46.22495651245117
139,48.465797424316406
140,50.38740921020508
141,44.36802673339844
142,46.77989959716797
143,48.884300231933594
144,50.27876663208008
145,44.685523986816406
146,47.089744567871094
147,48.832679748535156
148,51.039306640625
149,52.75294494628906
150,54.03750228881836
151,46.5966911315918
152,48.34817886352539
153,50.791595458984375
154,44.33528137207031
155,47.055580139160156
156,48.92420959472656
157,43.64066696166992
158,46.04397201538086
159,41.65193557739258
160,44.41327667236328
161,46.791568756103516
162,48.4786376953125
163,50.970977783203125
164,44.73566436767578
165,40.60004806518555
166,43.556983947753906
167,46.07022476196289
168,48.22587585449219
169,50.23737335205078
170,44.26626205444336
171,46.769710540771484
172,48.63264846801758
173,50.70726013183594
174,44.60103988647461
175,47.06708526611328
176,49.17771911621094
177,43.55238723754883
178,39.97012710571289
179,42.6528434753418
180,45.28170394897461
181,47.850032806396484
182,42.77276611328125
183,39.390594482421875
184,42.07674789428711
185,45.01817321777344
186,40.95287322998047
187,43.746673583984375
188,40.00296401977539
189,42.90810012817383
190,39.477970123291016
191,42.361778259277344
192,39.14616775512695
193,42.09110641479492
194,44.80595016479492
195,47.201534271240234
196,49.209373474121094
197,50.9598388671875
198,52.593685150146484
199,53.8134880065918
200,55.21368408203125
201,47.20061492919922
202,49.34627914428711
203,51.180419921875
204,52.712032318115234
205,39.69868850708008
206,42.36944580078125
207,44.698143005371094
208,47.72325134277344
209,49.7366943359375
210,51.58443069458008
211,52.960391998291016
212,46.016231536865234
213,48.23496627807617
214,50.1880989074707
215,51.635658264160156
216,53.467411041259766
217,54.61194610595703
218,46.62092971801758
219,48.76787567138672
220,50.90830993652344
221,52.628414154052734
222,45.74659729003906
223,48.03832244873047
224,33.340328216552734
225,36.559566497802734
226,39.67953109741211
227,42.59093475341797
228,44.80412292480469
229,47.680660247802734
230,49.68606948852539
231,43.886959075927734
232,46.40345764160156
233,48.5833625793457
234,37.79050827026367
235,40.852935791015625
236,38.047420501708984
237,41.03289031982422
238,43.85348892211914
239,46.299129486083984
240,48.51882553100586
241,50.45314025878906
242,51.71129608154297
243,53.624794006347656
244,46.31455612182617
245,48.07501220703125
246,50.5511589050293
247,51.45600891113281
248,45.59467697143555
249,47.61906433105469
250,49.927310943603516
251,51.475730895996094
252,53.239097595214844
253,54.552433013916016
254,46.86003494262695
255,42.0922966003418
256,44.649600982666016
257,47.12284851074219
258,49.35215759277344
259,51.034698486328125
260,44.79633331298828
261,47.20698928833008
262,49.095394134521484
263,43.7448616027832
264,46.1609992980957
265,48.36117935180664
266,50.458370208740234
267,44.075775146484375
268,46.86187744140625
269,48.8626708984375
270,50.86238098144531
271,44.15277099609375
272,47.23109436035156
273,49.28757858276367
274,51.1505126953125
275,44.82130813598633
276,47.17994689941406
277,42.372554779052734
278,39.08151626586914
279,42.04497146606445
